spotify_id,name,followers,popularity,genres,chart_hits
5mZD78snaOoIJGOOFEbXFA,O-Pavee,88826.0,42,['thai pop'],['th (7)']
0V7uVrIYr4FwFvUN9S4kYr,Nick Waterhouse,88769.0,49,"['chicago indie', 'funk']",
6Ul16nbSefjbgfpDz2k9il,Leafs,88713.0,44,"['dutch hip hop', 'dutch rap pop']",['nl (11)']
1eTRyiHsWMoWKPD6s4Kiqt,Lujipeka,88680.0,59,"['french hip hop', 'rap calme']",['fr (3)']
0UtZ0DRiE8usRg9GyjCPCr,Dipha Barus,88585.0,46,['indonesian pop'],"['id (4)', 'my (1)']"
3E8Mx37sikkaFoX5DRecLi,Oskar Linnros,88522.0,47,"['swedish hip hop', 'swedish pop', 'swedish soul']",['se (15)']
5TfpwNDNvEPPjWk65OrtmV,Sugar MMFK,88470.0,50,"['german hip hop', 'german underground rap']","['at (1)', 'de (4)']"
4qla74GaFZkhFIUQvGZAEN,Nerieš,88439.0,47,"['czsk hip hop', 'slovak hip hop']","['cz (1)', 'sk (32)']"
69VkQLf4DH7GJ68BCDOPKL,Campsite Dream,88432.0,50,"['deep tropical house', 'pop dance', 'tropical house']","['at (1)', 'dk (1)', 'ie (2)', 'lt (1)', 'nl (5)', 'no (1)', 'se (1)', 'tr (1)']"
40jfFExOeNfuCWdGsr0stM,Gang Albanii,88407.0,45,['polish hip hop'],['pl (14)']
5ZBjBEf13SNZDLCzjAiWfn,Fikri Karayel,88332.0,46,['turkish pop'],['tr (3)']
4c4TlVWGSvRk1mBfZdYsnX,Gamma1,88258.0,37,['indonesian pop rock'],['my (2)']
3r5Kc95Oz8lDc8BL9ChO7n,Mathea,88215.0,53,['german pop'],"['at (4)', 'de (1)']"
0cTSCsVx04SSht9V6cpKN0,Mavis Staples,88152.0,51,"['black americana', 'folk', 'funk', 'roots rock', 'singer-songwriter', 'soul', 'southern soul', 'spirituals']",
0D00AEI0IWmoBtdIH75zXs,Dolly Style,88111.0,44,[],['se (3)']
5NW2uPFatEKjZQ5gpWD8HO,Filatov & Karas,87733.0,56,"['russian dance', 'russian edm', 'russian pop']","['lt (2)', 'pl (4)', 'ru (1)']"
75VwO8amb6eCuE9gYagNZZ,Zato DJ,87721.0,46,['rkt'],"['ar (1)', 'uy (1)']"
5nbaj9RaJdFNlS5ZxoqN97,Rico Dalasam,87687.0,44,"['funk carioca', 'pop lgbtq+ brasileira']",
47JFb3g3HWWr0xsyMvUKc8,Mc Diguinho,87479.0,22,[],['br (1)']
2R1QrQqWuw3IjoP5dXRFjt,Marlon Roudette,87434.0,50,['uk pop'],"['us (1)', 'gb (1)', 'au (1)', 'at (2)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'de (2)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'ie (1)', 'it (1)', 'lv (2)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'mx (1)', 'nl (1)', 'nz (1)', 'no (1)', 'pa (1)', 'py (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (1)', 'se (1)', 'ch (1)', 'tw (1)', 'tr (1)', 'uy (1)']"
3MaQwUQBigrjcMYHk8bDKm,Pyhimys,87297.0,50,"['finnish dance pop', 'finnish hip hop', 'finnish pop']",['fi (61)']
4nXezpatStChCEWVvYLjd5,TopGunn,87187.0,55,['danish pop'],['dk (34)']
2d6W4cnC5XsVOaxtgaj9hA,Eva Simons,87157.0,54,"['dutch pop', 'electropop']","['at (1)', 'be (2)', 'bg (1)', 'cr (1)', 'dk (1)', 'fi (1)', 'fr (2)', 'de (1)', 'nl (4)', 'ni (1)', 'pa (1)', 'se (1)', 'tr (2)']"
54QA4zjZDOyaLN8bVthBjP,Joe Moses,87157.0,49,"['cali rap', 'west coast trap']",
0D8xIv7lt4m33tauA1HP0z,We The Lion,86825.0,39,"['indie rock peruano', 'peruvian indie', 'peruvian rock', 'pop peruano']",['pe (1)']
3qiQUUvazYmo7tBgQeb2rf,Moonkey,86825.0,51,"['drill espanol', 'urbano espanol']","['ar (1)', 'es (1)', 'uy (1)']"
6zk8WqI12buD0B67tteQ5h,Los Hispanos,86818.0,46,['cumbia'],
40sntfyZsRwGfDgSJnxYuX,婁峻碩,86773.0,43,"['mandopop', 'taiwan hip hop']",['tw (3)']
1wLLRA70itxEltujaQlLiT,C ARMA,86721.0,44,['german r&b'],"['at (1)', 'de (1)', 'ch (1)']"
64PJHZDQTPPVBCdwnv22Wz,Josef Salvat,86616.0,46,['gauze pop'],"['gb (1)', 'at (1)', 'fr (2)', 'de (1)', 'ie (1)', 'lt (2)']"
4z0z82pXirH1TrygipQlOo,Afsana Khan,86545.0,57,['desi pop'],['in (1)']
7wrulS1dfanckBnoxxEuS6,Scarlet Pleasure,86397.0,52,['danish pop'],['dk (28)']
3RnRECOTd7fAWTPgmwRYMc,Lomosonic,86210.0,33,"['thai indie', 'thai pop']",['th (3)']
0d7jzRhjOifL8X9hxNvbEn,El Micha,86076.0,52,['cubaton'],
3lva01D3HtmlEKjuxAZ7bC,Justin Lo,86059.0,47,"['c-pop', 'cantopop']",['hk (6)']
2eHEzcBykQCBbtWvYLjHHE,Ben Haenow,86024.0,39,['uk pop'],"['gb (2)', 'ie (2)', 'se (1)']"
6TV0LZ3BaEun0OQEh96elP,Jordan Smith,85953.0,45,"['australian talent show', 'idol']","['dk (1)', 'ee (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'ch (1)']"
3nrxbDUVMUDDrBCRposrDL,Michael Wendler,85891.0,44,"['discofox', 'partyschlager', 'schlager']",['de (1)']
1EYdbYpGAuJy6uZo4sVMoM,Idaly,85864.0,61,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",['nl (36)']
3YkZxu7ClLCOqRJG7CxlK7,NK,85862.0,46,['ukrainian pop'],"['tr (1)', 'ua (4)']"
1AdKbbV5v6ifuJertEjNeK,Albin Lee Meldau,85770.0,54,"['swedish pop', 'swedish singer-songwriter']","['at (1)', 'de (1)', 'se (15)']"
5RZjpmuD14JKXvB8Ry1G1u,Amanda Seyfried,85707.0,67,"['hollywood', 'pop']","['gb (2)', 'hu (1)', 'is (3)', 'ie (3)', 'nz (1)', 'no (2)']"
3GNq6JwYWh8B2xujy6ub04,Gemello,85460.0,46,"['italian hip hop', 'italian indie pop']",['it (2)']
1MgybycH8k36NX0Ifzlddb,Kenji Wu,85258.0,45,"['mandopop', 'taiwan pop', 'taiwan singer-songwriter']",['tw (14)']
07V3atNq2TyPNDYmzp6Dyy,Reese LAFLARE,85174.0,54,"['underground hip hop', 'vapor trap']",
3KgHd8tKiKYsazNkydQgYM,Evelina,85097.0,49,"['finnish dance pop', 'finnish hip hop', 'finnish pop']",['fi (45)']
7dxr6AabRWhsfYRyVJlErK,MC Einstein,85059.0,50,"['pinoy hip hop', 'tagalog rap']",['ph (2)']
4jpsw9CQS439N0B7SecMgf,Ant Saunders,84882.0,52,"['chill r&b', 'pop']","['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'eg (1)', 'ee (1)', 'fi (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'in (1)', 'ie (1)', 'il (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'ma (1)', 'nl (1)', 'nz (1)', 'no (1)', 'ph (1)', 'pt (1)', 'ro (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'se (1)', 'ch (1)', 'tw (1)', 'th (1)', 'ae (1)', 'vn (1)']"
6QHREBOQktWsYBfrxW93rk,T-Rex,84881.0,52,['trap tuga'],['pt (14)']
4spmzPX02Jg0rnuyIWFngi,Apollo G,84877.0,36,"['hip hop tuga', 'rap criolo']",['pt (2)']
6jncnjvxMwbLIEYDhwsGlu,Raffa Torres,84698.0,53,['sertanejo pop'],['br (1)']
3kcwSBHk3lMgHMHuxjJLNZ,Bazart,84680.0,43,"['belgian indie', 'belgian pop', 'kleinkunst']",['be (17)']
5sDIQrB2V7pRAdNM8dEc7g,Gettomasa,84622.0,58,"['finnish dance pop', 'finnish hip hop']",['fi (31)']
6JmzdIDSQdeHg0pocIascm,Thomas Jack,84611.0,45,"['deep house', 'deep tropical house', 'tropical house']","['gb (1)', 'ar (1)', 'at (1)', 'bo (1)', 'ca (1)', 'co (1)', 'cz (1)', 'dk (1)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (1)', 'fi (1)', 'de (1)', 'gt (1)', 'hn (1)', 'hu (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'mx (1)', 'nl (1)', 'ni (1)', 'no (1)', 'pa (1)', 'py (1)', 'pl (1)', 'pt (1)', 'sk (1)', 'es (1)', 'se (1)', 'ch (1)', 'uy (1)']"
2dQgOfBP52UwjegY8FwJAY,The Partysquad,84559.0,51,"['dutch hip hop', 'dutch pop', 'moombahton']",['nl (9)']
7wLyGTO9vUS7ndlq4BvBGe,Blake Rose,84450.0,61,"['alt z', 'australian electropop', 'australian pop', 'electropop', 'pop', 'uk pop']",
7afPAbg5jb45KFUSnHIMFG,Lanek,84202.0,66,"['polish electronica', 'polish hip hop', 'polish trap']",['pl (10)']
66FF9LF0uO3W1zxEN0m8uN,Ronald Cheng,84157.0,49,"['c-pop', 'cantopop']","['hk (5)', 'tw (1)']"
3aBiDlzy0xIlHfbHAWYton,CA$HANOVA BULHAR,84045.0,53,"['czech drill', 'czech hip hop', 'czsk hip hop']","['cz (60)', 'sk (3)']"
52SusfPq6EW5PgrjUqMHSy,Prāta Vētra,83987.0,44,['latvian pop'],['lv (63)']
3NpG6SsHaQETkdQVZH6V1E,Kiko el Crazy,83953.0,56,"['dominican pop', 'trap latino']","['do (5)', 'es (2)']"
6cBRNsetPDbFYEYfd62XMc,Ferman Akgül,83921.0,43,[],['tr (3)']
2oRTLExi1ct74cVtfAwfhV,Gromee,83906.0,46,['polish pop'],"['ee (1)', 'lt (1)', 'no (1)', 'pl (6)', 'sk (1)']"
6GTwMrB4u3hwcUyc9sU1UL,The Minds Of 99,83881.0,55,"['danish alternative rock', 'danish pop', 'danish post-punk', 'danish rock']",['dk (22)']
7dUNKhz7HdxExteqcREGLi,Mc Denny,83812.0,48,[],['br (1)']
2GP0U8IbD2C8CeVbtuyDaX,Young Lex,83697.0,39,"['indonesian emo rap', 'indonesian hip hop']",['id (2)']
11X2JfCZ9k1u9xMKTGkpdK,Kalvijn,83680.0,38,['dutch hip hop'],"['be (1)', 'nl (3)']"
0WzzOQ8n065ISKclSusFzY,AM La Scampia,83657.0,50,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",['fr (2)']
5uXtYUItw0wL0dwC3leDOX,ApoRed,83606.0,34,"['deep german hip hop', 'german viral rap']","['at (1)', 'de (1)']"
6kKweapGufuHSv5CXVURim,Nasrin Kadri,83471.0,44,['israeli mediterranean'],['il (3)']
1igl9M102nuD96lo3ZoW5d,Thutmose,83449.0,56,['underground hip hop'],
2PNcNJDYJyoeJqUjgHz9Xa,Boostee,83420.0,45,"['francoton', 'french pop']",['fr (1)']
4cK5uxWRVJ3QOSfaBMX2Ex,Cupido,83418.0,51,"['rap espanol', 'urbano espanol']",['es (4)']
2yGXs7AlyNVetlMvwsFXGk,Muerejoven,83352.0,49,['trap argentino'],['ar (1)']
4GzcC1X5GRX9ndJ5TXIk2C,Yiordano Ignacio,83236.0,46,['reggaeton chileno'],['cl (2)']
1Q229kIsASlkUb3VBeQmIL,Frida Gold,83222.0,37,['german pop'],['de (1)']
0x4xJCGDyTlKr47RF2WXzu,Trill Pem,83156.0,56,"['polish hip hop', 'polish trap']",['pl (5)']
67R8l2OLqGwA9V4BKllYQY,Skrapz,83127.0,51,['uk hip hop'],
7d1kmnhwauydKmuAvjgQrH,Los Bonnitos,83087.0,41,"['argentine telepop', 'cumbia paraguaya', 'cumbia pop']","['ar (3)', 'py (1)', 'uy (4)']"
6uMKHBVEnY2FWZVujFGYf5,Rolando Laserie,83074.0,43,"['bolero', 'bolero cubano', 'musica tradicional cubana', 'salsa']",
2cusgVvXlY17oMoDAbcdqD,Marpo,82936.0,44,"['czech hip hop', 'czsk hip hop']","['cz (27)', 'sk (2)']"
13lFKnH7sS9T35uPQmxaOs,kojikoji,82781.0,51,"['japanese r&b', 'japanese soul']",
6ZAqshVbKxeUR6R3F8Nb7h,Can Oflaz,82663.0,35,[],['tr (1)']
686zrKch7tQIpoOpdSIpTo,Triple One,82630.0,47,"['australian hip hop', 'australian trap', 'australian underground hip hop', 'dark trap', 'emo rap']",['au (1)']
6PERJZF7wohA034PAxDK0b,Neo Beats,82603.0,69,['trap brasileiro'],['br (1)']
52JDGHEmHKktNs1lN7HCl8,Karate Andi,82601.0,44,"['deep german hip hop', 'german hip hop', 'german underground rap']",['de (7)']
0b2GL7Y02vu50qieoQmw1w,IAmChino,82553.0,57,"['cubaton', 'reggaeton']","['ar (1)', 'bo (1)', 'cl (1)', 'co (1)', 'cr (1)', 'do (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'mt (1)', 'mx (1)', 'ni (1)', 'pa (1)', 'py (1)', 'pe (1)', 'es (1)', 'uy (1)']"
5Oe7RWhaAXrwGILVChIQZQ,Magic Power,82460.0,42,"['mandopop', 'taiwan idol pop', 'taiwan pop']",['tw (2)']
6NJb7ZCMVLu2ZXwWJa2O3G,Gummibär,82332.0,52,['cartoon'],
4jKvQ93sRiKroRRaAI6Fqk,Agoney,82041.0,44,"['latin talent show', 'latin viral pop']",['es (2)']
14rP13jdQNgQvuPA2AkBgm,Glades,81902.0,45,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'metropopolis', 'uk pop']","['us (1)', 'au (5)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (2)', 'ee (2)', 'fi (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'il (1)', 'lv (2)', 'lt (2)', 'lu (1)', 'mt (2)', 'nz (1)', 'pl (1)', 'ro (1)', 'sg (2)', 'sk (2)', 'ch (1)', 'tw (1)']"
4C86wrjOUfXQDlt6A4oJOC,Daniel Adams-Ray,81778.0,51,"['swedish hip hop', 'swedish pop']",['se (14)']
7CgBEyXbjOjFX3HiysHtXN,Shuli Rand,81634.0,41,['israeli singer-songwriter'],['il (1)']
41I5xI04kixwmonDBl0Sda,King Combs,81487.0,56,"['cali rap', 'pop r&b']",
1JV42BPeocUJ0EyQh8ug6V,smle,81261.0,51,"['future bass', 'pop edm', 'vapor twitch']",
5KQuLhckFhcox1K9UCgLuV,Hyphen Hyphen,81191.0,42,"['french indie pop', 'french indietronica', 'new french touch', 'nice indie']",['fr (1)']
5un78gf3HzGs8Kgeoflgna,DJ Erise,81141.0,44,"['francoton', 'pop urbaine']",['fr (2)']
5UVzX8pQe6bb5ueNdfViih,Chris Malinchak,81003.0,56,"['deep house', 'nu disco', 'tropical house']","['be (1)', 'ee (1)', 'nl (1)']"
30n2M66Hu0LvcaRAJDrcxQ,K Koke,80930.0,47,"['grime', 'london rap', 'uk hip hop']","['mt (1)', 'pl (1)']"
3R6VoMjUANEP9wb7fRNXws,Rolf Sanchez,80924.0,56,['dutch pop'],"['be (1)', 'nl (7)']"
6Rmg5JiRphFMlhkwGNl9Fu,Tom Gregory,80773.0,61,['uk pop'],"['at (6)', 'be (1)', 'fr (3)', 'de (3)', 'lu (3)', 'no (1)', 'se (1)', 'ch (3)']"
2ZbyyCS8KLKsuoNlxc76Ev,Ude Af Kontrol,80714.0,53,"['dakke dak', 'danish hip hop', 'danish pop']",['dk (56)']
4WUGQykLBGFfsl0Qjl6TDM,The Magician,80708.0,61,"['belgian edm', 'edm', 'house', 'pop dance', 'tropical house']","['gb (1)', 'au (1)', 'at (1)', 'be (4)', 'de (1)', 'ie (2)', 'lt (1)', 'nl (1)']"
1Mj0XQhXbzIXfoWTN391N6,Kiddo Toto,80704.0,46,['trap argentino'],"['ar (1)', 'uy (1)']"
357du2352LkLWerYcY49WY,Deliric,80648.0,42,['romanian rap'],['ro (19)']
4OK0uZAzsgFobgChwUAFvS,Sophia Grace,80562.0,34,['social media pop'],['id (1)']
3C4t1usFGoKHCSRdujm2GN,Ryan Cabrera,80522.0,47,"['neo mellow', 'pop rock', 'post-teen pop']","['my (1)', 'ph (1)']"
4oopAFtLdKXCoq2XoEjDZD,Krisko,80483.0,44,"['bulgarian hip hop', 'bulgarian pop', 'chalga']",['bg (27)']
2FsZnS8gQ8jG1HGnPYNlm9,Jamie N Commons,80328.0,55,"['modern alternative rock', 'modern blues rock']",
08v1r0jqDyvSo2LtSqHxcy,Reo Cragun,80182.0,50,"['trap soul', 'underground hip hop']",
3o1cwVQfiDWafhYA02k13C,Crookers,80118.0,64,['fidget house'],
3fA5zBQWEa0uzYo43SvXaj,Peter Jöback,80117.0,43,"['classic swedish pop', 'europop', 'swedish pop']",['se (11)']
0CjWKoS55T7DOt0HJuwF1H,Bipolar Sunshine,80077.0,60,['gauze pop'],
5cBeFQv3kBVP8o15CmPTKb,Tez Cadey,79673.0,54,"['deep tropical house', 'new french touch', 'tropical house']","['at (1)', 'be (1)', 'fr (1)', 'de (1)', 'ie (1)', 'lt (1)', 'my (1)', 'nl (1)', 'no (1)', 'sa (1)', 'se (1)', 'ch (1)']"
29Ukw6Kx8IyOABZFklKpaX,Supper Moment,79597.0,39,['cantopop'],"['hk (10)', 'tw (1)']"
2ZX1rncu0C7WOuSFC1aEbh,Petra Marklund,79574.0,44,"['swedish electropop', 'swedish pop']","['no (1)', 'se (6)']"
2JbE7jUIGtpXSzytnyMg6U,Curtis Waters,79491.0,53,[],"['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'in (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'mx (1)', 'nz (1)', 'no (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'ru (1)', 'sg (1)', 'sk (1)', 'za (1)', 'ch (1)', 'ua (1)', 'ae (1)']"
7d5SfGXKpgS3JK8BFIq59h,William Black,79460.0,52,"['edm', 'melodic dubstep', 'pop dance', 'pop edm']",
4ut2mlPoYH3bG04zLCn8Og,Alden Richards,79424.0,32,['opm'],['ph (3)']
726MxZBpkxnnoKl6aN7mmj,Cookin' On 3 Burners,79388.0,60,"['bboy', 'funk', 'instrumental funk']",
3El2sJgqTWkg1kkyHHAEu4,Captain Hollywood Project,79319.0,47,"['bubblegum dance', 'diva house', 'eurodance', 'europop', 'german techno', 'hip house']",['de (1)']
4WFtYn5RyU8VGPpPyW9Pxw,M-22,79184.0,56,"['dance pop', 'deep groove house', 'edm', 'house', 'pop dance', 'pop edm', 'tropical house', 'uk pop']","['gb (2)', 'at (1)', 'de (1)', 'ie (2)', 'mt (1)', 'no (1)']"
5mjasIBQQPIqA9GV2Ys61h,chiello,79175.0,55,"['italian hip hop', 'italian indie pop']",['it (11)']
53F3cdrVpYq5iM4iaa6AQ3,Lil Silvio & El Vega,79053.0,46,['pop reggaeton'],"['co (1)', 'pe (3)']"
2DdKH7Twy3EsbCM3rofqFJ,Lalahuta,78972.0,42,['indonesian pop'],['id (1)']
3PpIzdLny8HwTnKp9joXdj,Tiger Hu,78917.0,45,"['mainland chinese pop', 'mandopop']","['my (1)', 'sg (1)', 'tw (4)']"
3Q8Ow3li2nXzZhRPHMwR7h,Da Beatfreakz,78835.0,52,"['afroswing', 'uk hip hop']","['gb (5)', 'ie (1)']"
3qBKjEOanahMxlRojwCzhI,Zacari,78687.0,65,['gqom'],"['us (2)', 'gb (1)', 'au (1)', 'bg (2)', 'ca (2)', 'ee (1)', 'is (2)', 'ie (1)', 'lv (2)', 'lt (2)', 'nz (1)', 'sk (1)', 'th (1)']"
36PxHmbx5QrRTpuCaw4FuV,Youngn Lipz,78679.0,54,"['aussie drill', 'pop rap']","['au (8)', 'nz (2)']"
14Tg9FvbNismPR1PJHxRau,Sultan + Shepard,78646.0,58,"['canadian electronic', 'edm', 'progressive house', 'tropical house']","['at (1)', 'de (1)', 'no (1)', 'se (1)']"
3DOJU0CqEqSdfFIMGiykRv,Holly Hood,78620.0,39,"['hip hop tuga', 'trap tuga']",['pt (9)']
0TytASn0kOZkCpjYTrXsBt,Vaults,78467.0,47,"['electropop', 'indie poptimism', 'uk pop', 'vapor pop']","['gb (1)', 'at (1)', 'bg (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'no (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (1)', 'se (1)', 'ch (1)', 'tw (1)', 'tr (1)']"
7fqDRFkiuwzFDde1K0taVs,Shakka,78458.0,55,['uk hip hop'],"['gb (2)', 'ie (1)']"
3NSKTb4t386KNoI3bP9XVV,Shuta Sueyoshi,78426.0,38,['japanese dance pop'],['jp (1)']
2Vl4kZKeQslEl4P0ATWuue,Naiwen Yang,78335.0,42,"['chinese indie', 'classic mandopop', 'mandopop', 'taiwan pop', 'taiwan singer-songwriter']",['tw (5)']
08zaslX1yBxta9zqc2yoWJ,Yeis Sensura,78278.0,41,['turkish hip hop'],
6j2HGKxQpvoTFC5UCDq5mb,Kosso,78175.0,44,"['dutch hip hop', 'dutch rap pop']",['nl (16)']
0bMKf3lIYR9GaNTdFKkTOr,Zonderling,78166.0,57,"['edm', 'electro house', 'progressive house']",
4OtcoXGM3abQUnErfCczaj,Kidda,78019.0,53,"['basshall', 'german hip hop']","['at (2)', 'de (2)', 'ch (7)']"
1Tdg7NIdyWx9icE2GNZzxk,SAINT PHNX,78006.0,49,"['rebel blues', 'scottish rock']",['fr (1)']
6ASGmWCYupa0CXGtsDdYSI,Jamie Lidell,77936.0,47,"['funk', 'neo soul', 'pop soul']",
60MyIKYA3yY1lGNroaZIgT,Bahadır Sağlam,77829.0,47,['turkish pop'],['tr (1)']
2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,77698.0,64,"['disney', 'hollywood']","['us (4)', 'gb (2)', 'hk (2)', 'ie (1)', 'my (3)', 'ph (3)', 'sg (4)', 'tw (2)']"
4N3cNXg5phUzRzuJYYxQlV,Emma Watson,77586.0,51,"['disney', 'hollywood', 'movie tunes', 'show tunes']","['hk (3)', 'id (4)', 'my (1)', 'ph (2)', 'sg (3)']"
41arBMetHJgurmTgrlOF7J,Edo Fendy,77584.0,39,[],
37yA8FvkJWnXZXbRg4IQaT,Hiroji Miyamoto,77576.0,44,[],
40pdpBqmzrhobrnKocs4uA,Psycho Rhyme,77545.0,44,"['czech hip hop', 'czsk emo rap', 'czsk hip hop']",['cz (1)']
6AZfDB8isLU2sHkSm3sRhX,Milonair,77537.0,45,"['deep german hip hop', 'german hip hop', 'german underground rap', 'hamburg hip hop']","['at (4)', 'de (7)', 'lu (1)', 'ch (3)']"
23Gbd21nBxC1kCtcG2Cd0C,Phùng Khánh Linh,77519.0,38,['v-pop'],['vn (7)']
0ip5ivJzpy0v4DWVVKxc4D,C AllStar,77419.0,47,['cantopop'],['hk (10)']
6rcE30MaP92XafelMNZ2Sq,Frank Walker,77387.0,57,"['edm', 'electro house', 'pop dance', 'pop edm', 'tropical house']",['no (1)']
4XBG26mgvzGqT09eopG4d9,Marz23,77295.0,45,"['mandopop', 'taiwan hip hop']",['tw (6)']
0I0zS0aiq9JeGMBT45x6d8,Greekazo,77260.0,59,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap pop']",['se (16)']
2dYSrA999b3VYp5V4J12T7,Sixto Rein,77250.0,47,"['pop reggaeton', 'pop venezolano']","['ec (1)', 'pe (1)']"
7MSwVATA5fRIxRA6Z0BmTe,Eunique,77219.0,44,"['frauenrap', 'german cloud rap', 'german hip hop']",['de (4)']
1pJmGoAf22z9Yrp35lRFzI,DJ Piu,77177.0,37,['funk mtg'],
49z6oAiD2RpyUf5yLJs7Nf,Baaba Maal,77172.0,46,"['afropop', 'desert blues', 'griot', 'mbalax', 'musique peule', 'world']",
5hNRMsMMDlMIvEwu4UvjQO,Sinan-G,77145.0,45,[],"['at (2)', 'de (11)', 'ch (3)']"
5Zn94mKQQYVZUvhiIXeXdP,Leo王,77126.0,38,"['taiwan hip hop', 'taiwan pop', 'taiwan singer-songwriter']",['tw (6)']
287jMoxHzjERgHI6ja8TKa,Candy Dulfer,77122.0,47,['smooth jazz'],
2fC8dVxeS2bsfIDvFj1M4V,Christian Daniel,77088.0,51,"['latin arena pop', 'puerto rican pop']",
5m1cLmgZIfEYPLejhLFR10,Fresku,77059.0,46,['dutch hip hop'],['nl (9)']
2X97ZAqRKRMYFIDqtvGgGc,Silk City,77021.0,57,['edm'],"['us (1)', 'gb (1)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'id (1)', 'ie (1)', 'il (1)', 'it (1)', 'jp (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'mx (1)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (1)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'sg (1)', 'sk (1)', 'es (1)', 'se (1)', 'ch (1)', 'tw (1)', 'th (1)', 'tr (1)', 'uy (1)', 'vn (1)']"
4IKtlNi0pEltspa4wFHHCL,Bianca Atzei,76946.0,39,['italian adult pop'],['it (1)']
5uX7ebKHlBttut8EUM9Uzs,Los Barraza,76908.0,40,"['pop peruano', 'salsa peruana']",
0VOGPk9LCPMxzjkiX5JdZF,Joe Weller,76867.0,38,"['deep groove house', 'social media pop']","['gb (2)', 'ie (1)']"
5fyBhURKALJ81CC9X4DvZP,Vesala,76830.0,47,"['finnish dance pop', 'finnish pop']",['fi (45)']
7BSNHln0lSqyDHdQ3sv0Q5,Disarstar,76781.0,51,"['german alternative rap', 'german hip hop', 'german underground rap', 'hamburg hip hop']",
7MFJyevu6jq0shwDuVLymu,Justin Mylo,76661.0,49,"['edm', 'electro house', 'pop dance', 'pop edm']",
7moMwCf6s2SVquYO0rrlR8,Anna Carina,76636.0,39,"['peruvian rock', 'pop peruano']",['pe (3)']
3jDtqAKltRxJi64svLZGj7,Bibi Bourelly,76603.0,50,[],
0sqq7uB8agn7oT15sssKRz,Simone Cristicchi,76543.0,33,['italian adult pop'],['it (1)']
35REohk9jOvZS11OhYJ6aD,Kaya Giray,76396.0,43,['huzunlu sarkilar'],['tr (1)']
2EWsHDexsSInArfFkhA2i6,Jireel,76319.0,57,"['swedish drill', 'swedish hip hop', 'swedish pop', 'swedish reggae', 'swedish trap', 'swedish trap pop']","['gb (1)', 'dk (1)', 'no (1)', 'se (41)']"
3Rjud126EhtcSDte9lORR7,Movits!,76246.0,41,"['norrlandsk hip hop', 'swedish pop', 'swedish pop rap']",['se (6)']
4owt1GWUqAh4gsXT13roop,Jairzinho,76178.0,50,"['dutch hip hop', 'dutch pop', 'dutch rap pop']","['be (1)', 'nl (24)']"
